src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427915
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427925
142.251.155.4,10.100.102.12,443,61769,6,1354,0,2026-08-13T17:25:28.427934
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427943
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427952
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427961
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427981
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.427992
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428001
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428058
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428072
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428088
34.194.159.200,10.100.102.12,443,61765,6,66,0,2026-08-13T17:25:28.428099
34.194.159.200,10.100.102.12,443,61765,6,128,0,2026-08-13T17:25:28.428109
34.194.159.200,10.100.102.12,443,61765,6,245,0,2026-08-13T17:25:28.428118
10.100.102.12,34.194.159.200,61765,443,6,78,0,2026-08-13T17:25:28.428127
10.100.102.12,34.194.159.200,61765,443,6,66,0,2026-08-13T17:25:28.428152
10.100.102.12,34.194.159.200,61765,443,6,97,0,2026-08-13T17:25:28.428163
142.251.155.4,10.100.102.12,443,61769,6,398,0,2026-08-13T17:25:28.428173
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428182
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428192
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428201
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428210
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428219
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428228
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428237
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428258
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428268
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428278
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428291
34.194.159.200,10.100.102.12,443,61765,6,97,0,2026-08-13T17:25:28.428301
34.194.159.200,10.100.102.12,443,61765,6,66,0,2026-08-13T17:25:28.428311
34.194.159.200,10.100.102.12,443,61765,6,78,0,2026-08-13T17:25:28.428320
34.194.159.200,10.100.102.12,443,61765,6,66,0,2026-08-13T17:25:28.428329
34.194.159.200,10.100.102.12,443,61765,6,66,0,2026-08-13T17:25:28.428338
34.194.159.200,10.100.102.12,443,61765,6,347,0,2026-08-13T17:25:28.428347
136.243.65.17,10.100.102.12,443,61711,6,66,0,2026-08-13T17:25:28.428367
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:28.428377
10.100.102.12,34.194.159.200,61765,443,6,66,0,2026-08-13T17:25:28.428387
10.100.102.12,34.194.159.200,61765,443,6,66,0,2026-08-13T17:25:28.428396
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428405
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428414
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428423
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428436
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428447
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428456
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428476
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428486
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428495
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428505
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428514
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428523
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428532
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428541
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428549
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428559
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428582
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428593
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428602
104.21.38.135,10.100.102.12,443,50583,17,755,0,2026-08-13T17:25:28.428612
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428621
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428630
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428639
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428648
104.21.38.135,10.100.102.12,443,50583,17,758,0,2026-08-13T17:25:28.428657
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428666
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428686
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428709
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428737
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428750
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428759
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428769
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428778
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428786
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428795
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428810
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.428832
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428842
10.100.102.12,104.21.38.135,50583,443,17,85,0,2026-08-13T17:25:28.428851
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.428860
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.428869
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428878
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428888
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428896
13.224.245.29,10.100.102.12,443,65088,17,710,0,2026-08-13T17:25:28.428905
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428914
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428939
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428953
13.224.245.29,10.100.102.12,443,65088,17,202,0,2026-08-13T17:25:28.428963
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.428997
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.429008
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.429017
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.429026
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.429035
13.224.245.29,10.100.102.12,443,65088,17,1447,0,2026-08-13T17:25:28.429044
142.251.155.4,10.100.102.12,443,61769,6,131,0,2026-08-13T17:25:28.429053
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.429073
13.224.245.29,10.100.102.12,443,65088,17,1133,0,2026-08-13T17:25:28.429083
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.429092
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.429107
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.429122
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.429132
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.429141
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.429150
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.429159
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429168
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429188
10.100.102.12,13.224.245.29,65088,443,17,92,0,2026-08-13T17:25:28.429198
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429207
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429216
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429225
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429234
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429254
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429264
10.100.102.12,10.100.102.1,64830,53,17,71,0,2026-08-13T17:25:28.429273
10.100.102.12,10.100.102.1,20394,53,17,71,0,2026-08-13T17:25:28.429282
13.224.245.29,10.100.102.12,443,65088,17,1447,0,2026-08-13T17:25:28.429302
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.429312
13.224.245.29,10.100.102.12,443,65088,17,351,0,2026-08-13T17:25:28.429322
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.429331
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429340
10.100.102.12,13.224.245.29,65088,443,17,90,0,2026-08-13T17:25:28.429354
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429364
142.251.156.119,10.100.102.12,443,60457,17,68,0,2026-08-13T17:25:28.429373
13.224.245.29,10.100.102.12,443,65088,17,770,0,2026-08-13T17:25:28.429382
10.100.102.1,10.100.102.12,53,64830,17,128,0,2026-08-13T17:25:28.429391
10.100.102.1,10.100.102.12,53,20394,17,167,0,2026-08-13T17:25:28.429411
10.100.102.12,142.250.75.150,61770,443,6,78,1,2026-08-13T17:25:28.429424
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:28.429434
13.224.245.29,10.100.102.12,443,65088,17,85,0,2026-08-13T17:25:28.429443
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:28.429452
10.100.102.12,142.250.75.138,51359,443,17,79,0,2026-08-13T17:25:28.429466
10.100.102.12,10.100.102.1,19566,53,17,87,0,2026-08-13T17:25:28.429481
10.100.102.12,10.100.102.1,58286,53,17,87,0,2026-08-13T17:25:28.429491
142.250.75.150,10.100.102.12,443,61770,6,74,1,2026-08-13T17:25:28.429500
142.250.75.138,10.100.102.12,443,51359,17,1292,0,2026-08-13T17:25:28.429521
142.250.75.138,10.100.102.12,443,51359,17,1292,0,2026-08-13T17:25:28.429541
142.250.75.138,10.100.102.12,443,51359,17,1292,0,2026-08-13T17:25:28.429552
142.250.75.138,10.100.102.12,443,51359,17,216,0,2026-08-13T17:25:28.429561
142.250.75.138,10.100.102.12,443,51359,17,84,0,2026-08-13T17:25:28.429572
142.250.75.138,10.100.102.12,443,51359,17,1292,0,2026-08-13T17:25:28.429582
142.250.75.138,10.100.102.12,443,51359,17,153,0,2026-08-13T17:25:28.429591
10.100.102.12,142.250.75.150,61770,443,6,66,0,2026-08-13T17:25:28.429600
10.100.102.12,142.250.75.150,61770,443,6,1334,0,2026-08-13T17:25:28.429609
10.100.102.12,142.250.75.150,61770,443,6,557,0,2026-08-13T17:25:28.429623
10.100.102.12,142.250.75.138,51359,443,17,83,0,2026-08-13T17:25:28.429642
10.100.102.12,142.250.75.138,51359,443,17,81,0,2026-08-13T17:25:28.429667
10.100.102.12,142.250.75.138,51359,443,17,224,0,2026-08-13T17:25:28.429678
10.100.102.12,142.250.75.138,51359,443,17,221,0,2026-08-13T17:25:28.429687
10.100.102.12,142.250.75.138,51359,443,17,228,0,2026-08-13T17:25:28.429696
10.100.102.12,10.100.102.1,1625,53,17,82,0,2026-08-13T17:25:28.429705
10.100.102.12,10.100.102.1,42973,53,17,82,0,2026-08-13T17:25:28.429714
10.100.102.1,10.100.102.12,53,19566,17,140,0,2026-08-13T17:25:28.429723
10.100.102.1,10.100.102.12,53,58286,17,103,0,2026-08-13T17:25:28.429732
142.250.75.138,10.100.102.12,443,51359,17,1028,0,2026-08-13T17:25:28.429741
142.250.75.138,10.100.102.12,443,51359,17,69,0,2026-08-13T17:25:28.429750
142.250.75.138,10.100.102.12,443,51359,17,67,0,2026-08-13T17:25:28.429769
142.250.75.138,10.100.102.12,443,51359,17,179,0,2026-08-13T17:25:28.429780
10.100.102.12,142.250.75.194,54056,443,17,1292,0,2026-08-13T17:25:28.429789
10.100.102.12,142.250.75.194,54056,443,17,1292,0,2026-08-13T17:25:28.429807
10.100.102.12,142.250.75.138,51359,443,17,75,0,2026-08-13T17:25:28.429817
142.250.75.150,10.100.102.12,443,61770,6,66,0,2026-08-13T17:25:28.429827
142.250.75.150,10.100.102.12,443,61770,6,66,0,2026-08-13T17:25:28.429836
10.100.102.1,10.100.102.12,53,1625,17,142,0,2026-08-13T17:25:28.429845
10.100.102.1,10.100.102.12,53,42973,17,98,0,2026-08-13T17:25:28.429854
10.100.102.12,142.250.75.102,61771,443,6,78,1,2026-08-13T17:25:28.429862
142.250.75.138,10.100.102.12,443,61762,6,140,0,2026-08-13T17:25:28.429881
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:28.429891
142.250.75.138,10.100.102.12,443,61762,6,367,0,2026-08-13T17:25:28.429900
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:28.429909
10.100.102.12,13.224.245.29,65088,443,17,89,0,2026-08-13T17:25:28.429918
142.250.75.138,10.100.102.12,443,61762,6,210,0,2026-08-13T17:25:28.429927
142.250.75.138,10.100.102.12,443,61762,6,97,0,2026-08-13T17:25:28.429936
142.250.75.138,10.100.102.12,443,61762,6,105,0,2026-08-13T17:25:28.429959
142.250.75.194,10.100.102.12,443,54056,17,82,0,2026-08-13T17:25:28.429970
142.250.75.194,10.100.102.12,443,54056,17,1292,0,2026-08-13T17:25:28.429979
142.250.75.194,10.100.102.12,443,54056,17,1292,0,2026-08-13T17:25:28.429999
142.250.75.194,10.100.102.12,443,54056,17,1292,0,2026-08-13T17:25:28.430009
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:28.430018
10.100.102.12,142.250.75.194,54056,443,17,1292,0,2026-08-13T17:25:28.430027
10.100.102.12,142.250.75.194,54056,443,17,1292,0,2026-08-13T17:25:28.430036
10.100.102.12,142.250.75.138,61762,443,6,105,0,2026-08-13T17:25:28.430045
142.250.75.102,10.100.102.12,443,61771,6,74,1,2026-08-13T17:25:28.430054
10.100.102.12,142.250.75.194,54056,443,17,1292,0,2026-08-13T17:25:28.430063
10.100.102.12,142.250.75.102,61771,443,6,66,0,2026-08-13T17:25:28.430072
10.100.102.12,142.250.75.102,61771,443,6,1334,0,2026-08-13T17:25:28.430086
10.100.102.12,142.250.75.102,61771,443,6,536,0,2026-08-13T17:25:28.430106
10.100.102.12,142.250.75.131,53711,443,17,697,0,2026-08-13T17:25:28.430116
10.100.102.12,10.100.102.1,38005,53,17,82,0,2026-08-13T17:25:28.430129
10.100.102.12,10.100.102.1,39835,53,17,82,0,2026-08-13T17:25:28.430139
142.251.155.4,10.100.102.12,443,61769,6,1080,0,2026-08-13T17:25:28.430148
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430163
142.251.155.4,10.100.102.12,443,61769,6,91,0,2026-08-13T17:25:28.430172
142.251.155.4,10.100.102.12,443,61769,6,97,0,2026-08-13T17:25:28.430182
142.251.155.4,10.100.102.12,443,61769,6,959,0,2026-08-13T17:25:28.430191
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430199
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:28.430219
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430229
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430238
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430247
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430260
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430270
10.100.102.12,142.251.155.4,61769,443,6,78,0,2026-08-13T17:25:28.430291
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430308
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430317
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430326
10.100.102.12,142.251.155.4,61769,443,6,105,0,2026-08-13T17:25:28.430346
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430356
142.251.155.4,10.100.102.12,443,61769,6,1355,0,2026-08-13T17:25:28.430365
13.224.245.29,10.100.102.12,443,65088,17,85,0,2026-08-13T17:25:28.430374
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430383
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430392
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430406
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430415
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430424
142.251.155.4,10.100.102.12,443,61769,6,390,0,2026-08-13T17:25:28.430433
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430453
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430463
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430478
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430492
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.430502
142.251.155.4,10.100.102.12,443,61769,6,779,0,2026-08-13T17:25:28.430512
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430521
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430530
10.100.102.12,142.250.75.194,54056,443,17,79,0,2026-08-13T17:25:28.430539
142.250.75.102,10.100.102.12,443,61771,6,66,0,2026-08-13T17:25:28.430547
142.250.75.102,10.100.102.12,443,61771,6,78,0,2026-08-13T17:25:28.430567
10.100.102.1,10.100.102.12,53,38005,17,192,0,2026-08-13T17:25:28.430578
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.430593
142.250.75.131,10.100.102.12,443,53711,17,1288,0,2026-08-13T17:25:28.430603
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430612
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430620
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430633
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430643
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430652
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430661
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430681
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430691
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430700
10.100.102.1,10.100.102.12,53,39835,17,159,0,2026-08-13T17:25:28.430709
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430718
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430727
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430736
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430745
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430763
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430774
10.100.102.12,142.250.75.131,53711,443,17,79,0,2026-08-13T17:25:28.430794
10.100.102.12,142.250.75.131,53711,443,17,77,0,2026-08-13T17:25:28.430804
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.430813
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.430822
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.430831
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.430840
10.100.102.12,142.250.75.131,53711,443,17,77,0,2026-08-13T17:25:28.430849
10.100.102.12,142.250.75.131,53711,443,17,77,0,2026-08-13T17:25:28.430858
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.430866
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.430875
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.430899
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.430910
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.430919
10.100.102.12,162.159.143.12,63450,443,17,1292,0,2026-08-13T17:25:28.430928
10.100.102.12,162.159.143.12,63450,443,17,1292,0,2026-08-13T17:25:28.430937
10.100.102.12,162.159.143.12,63450,443,17,124,0,2026-08-13T17:25:28.430945
10.100.102.12,162.159.143.12,63450,443,17,1292,0,2026-08-13T17:25:28.430954
10.100.102.12,162.159.143.12,63450,443,17,885,0,2026-08-13T17:25:28.430972
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430983
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.430992
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431018
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431028
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431037
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431055
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431065
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431074
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431083
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431092
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431101
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431115
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431139
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431150
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431159
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431168
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431177
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431186
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431195
10.100.102.12,142.250.75.131,53711,443,17,80,0,2026-08-13T17:25:28.431204
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431213
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431222
10.100.102.12,142.250.75.138,51359,443,17,74,0,2026-08-13T17:25:28.431242
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431252
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431267
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431280
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431290
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431300
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431309
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431318
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431327
142.250.75.131,10.100.102.12,443,53711,17,651,0,2026-08-13T17:25:28.431335
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431355
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431365
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431374
142.251.155.4,10.100.102.12,443,61769,6,117,0,2026-08-13T17:25:28.431383
10.100.102.12,142.251.155.4,61769,443,6,66,0,2026-08-13T17:25:28.431392
142.251.155.4,10.100.102.12,443,61769,6,66,0,2026-08-13T17:25:28.431401
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431414
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431424
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431433
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431442
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:28.431461
162.159.143.12,10.100.102.12,443,63450,17,1242,0,2026-08-13T17:25:28.431472
142.250.75.131,10.100.102.12,443,53711,17,69,0,2026-08-13T17:25:28.431481
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:28.431490
10.100.102.12,142.250.75.131,53711,443,17,75,0,2026-08-13T17:25:28.431499
10.100.102.12,142.250.75.131,53711,443,17,73,0,2026-08-13T17:25:28.431508
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431517
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431526
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431534
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431543
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431560
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431577
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431586
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431595
142.251.155.4,10.100.102.12,443,61769,6,1466,0,2026-08-13T17:25:28.431608
