src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
10.100.102.12,170.114.52.3,61330,443,6,66,0,2026-08-13T16:44:18.995125
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:18.995131
20.184.175.9,10.100.102.12,443,61462,6,66,0,2026-08-13T16:44:18.995136
20.184.175.9,10.100.102.12,443,61462,6,169,0,2026-08-13T16:44:18.995148
10.100.102.12,20.184.175.9,61462,443,6,66,0,2026-08-13T16:44:18.995154
20.184.175.9,10.100.102.12,443,61462,6,530,0,2026-08-13T16:44:19.995856
10.100.102.12,20.184.175.9,61462,443,6,66,0,2026-08-13T16:44:19.995870
10.100.102.12,20.184.175.9,61462,443,6,90,0,2026-08-13T16:44:19.995874
10.100.102.12,20.184.175.9,61462,443,6,66,0,2026-08-13T16:44:19.995878
170.114.52.3,10.100.102.12,443,61331,6,66,0,2026-08-13T16:44:19.995882
10.100.102.12,170.114.52.3,61331,443,6,66,0,2026-08-13T16:44:19.995888
20.184.175.9,10.100.102.12,443,61462,6,66,0,2026-08-13T16:44:19.995891
20.184.175.9,10.100.102.12,443,61462,6,66,0,2026-08-13T16:44:19.995895
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:19.995920
93.123.102.190,10.100.102.12,443,60907,6,695,0,2026-08-13T16:44:19.995923
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:19.995927
93.123.102.190,10.100.102.12,443,60907,6,419,0,2026-08-13T16:44:19.995930
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:19.995934
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:19.995937
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:19.995940
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:19.995944
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:19.995947
93.123.102.190,10.100.102.12,443,60907,6,207,0,2026-08-13T16:44:19.995950
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:19.995957
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:19.995961
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:19.995964
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:20.997020
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:20.997071
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:20.997087
170.114.52.3,10.100.102.12,443,61275,6,66,0,2026-08-13T16:44:20.997117
10.100.102.12,170.114.52.3,61275,443,6,66,0,2026-08-13T16:44:20.997155
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:20.997168
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:20.997181
10.100.102.15,255.255.255.255,61832,1947,17,82,0,2026-08-13T16:44:20.997259
10.100.102.15,10.100.102.255,61831,1947,17,82,0,2026-08-13T16:44:20.997272
10.100.102.12,170.114.2.74,61282,443,6,94,0,2026-08-13T16:44:20.997284
93.123.102.190,10.100.102.12,443,60907,6,247,0,2026-08-13T16:44:20.997296
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:20.997308
170.114.2.74,10.100.102.12,443,61282,6,90,0,2026-08-13T16:44:20.997319
10.100.102.12,170.114.2.74,61282,443,6,66,0,2026-08-13T16:44:20.997331
142.250.75.138,10.100.102.12,443,51036,17,278,0,2026-08-13T16:44:20.997342
10.100.102.12,142.250.75.138,51036,443,17,75,0,2026-08-13T16:44:20.997353
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:20.997369
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:20.997393
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:20.997406
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:20.997418
10.100.102.12,4.150.223.107,61369,443,6,184,0,2026-08-13T16:44:21.998031
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998102
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998125
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998140
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998153
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998165
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:21.998176
10.100.102.12,4.150.223.107,61369,443,6,589,0,2026-08-13T16:44:21.998248
10.100.102.12,170.114.2.74,61282,443,6,54,0,2026-08-13T16:44:21.998278
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:21.998292
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:21.998304
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:21.998315
170.114.2.74,10.100.102.12,443,61282,6,66,0,2026-08-13T16:44:21.998327
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:21.998338
93.123.102.190,10.100.102.12,443,60907,6,1311,0,2026-08-13T16:44:21.998350
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:21.998361
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:21.998373
4.150.223.107,10.100.102.12,443,61369,6,165,0,2026-08-13T16:44:21.998396
10.100.102.12,4.150.223.107,61369,443,6,66,0,2026-08-13T16:44:21.998409
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:21.998421
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:21.998446
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:21.998459
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:21.998470
93.123.102.190,10.100.102.12,443,60907,6,103,0,2026-08-13T16:44:21.998482
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:21.998493
10.100.102.12,93.123.102.190,60907,443,6,107,0,2026-08-13T16:44:21.998509
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:21.998522
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:22.998825
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:22.998857
93.123.102.190,10.100.102.12,443,60907,6,915,0,2026-08-13T16:44:22.998869
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:22.998881
93.123.102.190,10.100.102.12,443,60907,6,489,0,2026-08-13T16:44:22.998891
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:22.998901
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:22.998911
10.100.102.12,4.150.223.107,61369,443,6,54,0,2026-08-13T16:44:22.998921
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:22.998931
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:22.998940
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:22.999003
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:22.999014
172.217.115.4,10.100.102.12,443,61340,6,187,0,2026-08-13T16:44:22.999060
10.100.102.12,172.217.115.4,61340,443,6,66,0,2026-08-13T16:44:22.999082
10.100.102.12,172.217.115.4,61340,443,6,54,0,2026-08-13T16:44:22.999095
172.217.115.4,10.100.102.12,443,61340,6,66,0,2026-08-13T16:44:22.999106
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:22.999116
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:22.999126
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:23.999808
93.123.102.190,10.100.102.12,443,60907,6,263,0,2026-08-13T16:44:23.999847
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:23.999911
10.100.102.12,31.13.86.49,54585,5222,6,108,0,2026-08-13T16:44:23.999923
93.123.102.190,10.100.102.12,443,60907,6,533,0,2026-08-13T16:44:23.999933
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:23.999943
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:23.999953
31.13.86.49,10.100.102.12,5222,54585,6,66,0,2026-08-13T16:44:23.999971
31.13.86.49,10.100.102.12,5222,54585,6,114,0,2026-08-13T16:44:23.999981
10.100.102.12,31.13.86.49,54585,5222,6,66,0,2026-08-13T16:44:23.999991
93.123.102.190,10.100.102.12,443,60907,6,695,0,2026-08-13T16:44:24.000001
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:24.000011
10.100.102.12,91.189.91.113,45663,123,17,230,0,2026-08-13T16:44:24.000030
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:24.000041
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:24.000051
91.189.91.113,10.100.102.12,123,45663,17,230,0,2026-08-13T16:44:24.000060
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:24.000070
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:24.000079
93.123.102.190,10.100.102.12,443,60907,6,266,0,2026-08-13T16:44:24.000088
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:24.000098
23.82.31.237,10.100.102.12,443,60905,6,90,0,2026-08-13T16:44:24.000107
10.100.102.12,23.82.31.237,60905,443,6,66,0,2026-08-13T16:44:24.000121
10.100.102.12,23.82.31.237,60905,443,6,94,0,2026-08-13T16:44:24.000140
93.123.102.190,10.100.102.12,443,60907,6,237,0,2026-08-13T16:44:24.000151
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:24.000160
23.82.31.237,10.100.102.12,443,60905,6,66,0,2026-08-13T16:44:25.000999
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:25.001066
10.100.102.12,31.13.86.49,54585,5222,6,54,0,2026-08-13T16:44:25.001091
31.13.86.49,10.100.102.12,5222,54585,6,66,0,2026-08-13T16:44:25.001150
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:25.001173
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:25.001196
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:25.001217
142.250.75.138,10.100.102.12,443,50239,17,122,0,2026-08-13T16:44:25.001301
142.250.75.138,10.100.102.12,443,50239,17,66,0,2026-08-13T16:44:25.001324
10.100.102.12,142.250.75.138,50239,443,17,75,0,2026-08-13T16:44:25.001345
10.100.102.12,142.250.75.106,51176,443,17,284,0,2026-08-13T16:44:25.001365
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:25.001384
142.250.75.106,10.100.102.12,443,51176,17,70,0,2026-08-13T16:44:25.001405
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:25.001441
10.100.102.12,142.250.75.106,51176,443,17,74,0,2026-08-13T16:44:25.001464
142.250.75.106,10.100.102.12,443,51176,17,109,0,2026-08-13T16:44:25.001484
142.250.75.106,10.100.102.12,443,51176,17,63,0,2026-08-13T16:44:25.001505
10.100.102.12,142.250.75.106,51176,443,17,77,0,2026-08-13T16:44:25.001547
10.100.102.12,142.250.75.138,50239,443,17,571,0,2026-08-13T16:44:25.001569
142.250.75.138,10.100.102.12,443,50239,17,72,0,2026-08-13T16:44:25.001589
10.100.102.12,142.250.75.138,50239,443,17,75,0,2026-08-13T16:44:25.001608
142.250.75.106,10.100.102.12,443,51176,17,66,0,2026-08-13T16:44:25.001628
142.250.75.138,10.100.102.12,443,50239,17,137,0,2026-08-13T16:44:25.001648
10.100.102.12,142.250.75.138,50239,443,17,79,0,2026-08-13T16:44:25.001668
142.250.75.138,10.100.102.12,443,50239,17,68,0,2026-08-13T16:44:25.001687
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:25.001707
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:25.001735
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002442
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002586
10.100.102.12,142.251.153.2,64115,443,17,124,0,2026-08-13T16:44:26.002621
142.251.153.2,10.100.102.12,443,64115,17,82,0,2026-08-13T16:44:26.002662
142.251.153.2,10.100.102.12,443,64115,17,1292,0,2026-08-13T16:44:26.002688
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002707
142.251.153.2,10.100.102.12,443,64115,17,1292,0,2026-08-13T16:44:26.002720
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002732
142.251.153.2,10.100.102.12,443,64115,17,1292,0,2026-08-13T16:44:26.002743
142.251.153.2,10.100.102.12,443,64115,17,990,0,2026-08-13T16:44:26.002754
142.251.153.2,10.100.102.12,443,64115,17,327,0,2026-08-13T16:44:26.002809
142.251.153.2,10.100.102.12,443,64115,17,67,0,2026-08-13T16:44:26.002823
142.251.153.2,10.100.102.12,443,64115,17,1292,0,2026-08-13T16:44:26.002834
10.100.102.12,142.251.153.2,64115,443,17,151,0,2026-08-13T16:44:26.002845
10.100.102.12,142.251.153.2,64115,443,17,1288,0,2026-08-13T16:44:26.002857
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002868
10.100.102.12,142.251.153.2,64115,443,17,1292,0,2026-08-13T16:44:26.002879
10.100.102.12,142.251.153.2,64115,443,17,658,0,2026-08-13T16:44:26.002890
10.100.102.12,142.251.153.2,64115,443,17,306,0,2026-08-13T16:44:26.002929
142.251.153.2,10.100.102.12,443,64115,17,162,0,2026-08-13T16:44:26.002943
10.100.102.12,142.251.153.2,64115,443,17,75,0,2026-08-13T16:44:26.002966
142.251.153.2,10.100.102.12,443,64115,17,69,0,2026-08-13T16:44:26.002979
142.251.153.2,10.100.102.12,443,64115,17,69,0,2026-08-13T16:44:26.002990
142.251.153.2,10.100.102.12,443,64115,17,69,0,2026-08-13T16:44:26.003002
142.251.153.2,10.100.102.12,443,64115,17,69,0,2026-08-13T16:44:26.003014
142.251.153.2,10.100.102.12,443,64115,17,72,0,2026-08-13T16:44:26.003025
10.100.102.12,142.251.153.2,64115,443,17,74,0,2026-08-13T16:44:26.003036
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:26.003048
142.251.153.2,10.100.102.12,443,64115,17,1288,0,2026-08-13T16:44:26.003059
142.251.153.2,10.100.102.12,443,64115,17,625,0,2026-08-13T16:44:26.003070
10.100.102.12,142.251.153.2,64115,443,17,77,0,2026-08-13T16:44:26.003099
142.251.153.2,10.100.102.12,443,64115,17,96,0,2026-08-13T16:44:26.003113
93.123.102.190,10.100.102.12,443,60907,6,247,0,2026-08-13T16:44:26.003125
142.251.153.2,10.100.102.12,443,64115,17,307,0,2026-08-13T16:44:26.003136
10.100.102.12,142.251.153.2,64115,443,17,73,0,2026-08-13T16:44:26.003147
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:26.003159
142.251.153.2,10.100.102.12,443,64115,17,66,0,2026-08-13T16:44:26.003170
93.123.102.190,10.100.102.12,443,60907,6,531,0,2026-08-13T16:44:26.003183
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:26.003195
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:26.003207
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:26.003232
93.123.102.190,10.100.102.12,443,60907,6,695,0,2026-08-13T16:44:26.003245
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:26.003256
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:26.003268
93.123.102.190,10.100.102.12,443,60907,6,427,0,2026-08-13T16:44:26.003279
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:26.003316
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:26.003330
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:27.003740
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:27.003784
93.123.102.190,10.100.102.12,443,60907,6,434,0,2026-08-13T16:44:27.003797
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:27.003883
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:27.003897
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:27.003907
93.123.102.190,10.100.102.12,443,60907,6,265,0,2026-08-13T16:44:27.003916
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:27.003926
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:27.003936
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:27.003946
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:28.005973
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:28.006021
93.123.102.190,10.100.102.12,443,60907,6,264,0,2026-08-13T16:44:28.006036
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:28.006094
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:28.006109
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:28.006121
10.100.102.2,224.0.0.251,5353,5353,17,119,0,2026-08-13T16:44:28.006133
10.100.102.12,10.100.102.1,9350,53,17,90,0,2026-08-13T16:44:28.006157
10.100.102.12,10.100.102.1,9015,53,17,90,0,2026-08-13T16:44:28.006169
10.100.102.12,20.111.1.3,61368,443,6,906,0,2026-08-13T16:44:28.006181
10.100.102.1,10.100.102.12,53,9350,17,334,0,2026-08-13T16:44:28.006195
10.100.102.1,10.100.102.12,53,9015,17,280,0,2026-08-13T16:44:28.006287
172.217.115.4,10.100.102.12,443,61334,6,187,0,2026-08-13T16:44:28.006362
10.100.102.12,172.217.115.4,61334,443,6,66,0,2026-08-13T16:44:28.006417
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:28.006428
20.111.1.3,10.100.102.12,443,61368,6,463,0,2026-08-13T16:44:28.006438
10.100.102.12,20.111.1.3,61368,443,6,66,0,2026-08-13T16:44:28.006447
10.100.102.12,172.217.115.4,61334,443,6,54,0,2026-08-13T16:44:28.006493
172.217.115.4,10.100.102.12,443,61334,6,66,0,2026-08-13T16:44:28.006601
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:28.006629
93.123.102.190,10.100.102.12,443,60907,6,1306,0,2026-08-13T16:44:28.006641
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:28.006652
23.82.31.237,10.100.102.12,443,60901,6,90,0,2026-08-13T16:44:28.006662
10.100.102.12,23.82.31.237,60901,443,6,66,0,2026-08-13T16:44:28.006706
10.100.102.12,23.82.31.237,60901,443,6,94,0,2026-08-13T16:44:28.006717
93.123.102.190,10.100.102.12,443,60907,6,489,0,2026-08-13T16:44:28.006727
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:28.006737
66.203.125.15,10.100.102.12,443,53046,6,474,0,2026-08-13T16:44:28.006746
10.100.102.12,66.203.125.15,53046,443,6,66,0,2026-08-13T16:44:28.006756
10.100.102.12,66.203.125.15,53046,443,6,424,0,2026-08-13T16:44:28.006766
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:28.006783
10.100.102.12,20.111.1.3,61368,443,6,54,0,2026-08-13T16:44:29.006943
66.203.125.15,10.100.102.12,443,53046,6,66,0,2026-08-13T16:44:29.006974
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:29.007081
20.111.1.3,10.100.102.12,443,61368,6,66,0,2026-08-13T16:44:29.007107
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:29.007119
23.82.31.237,10.100.102.12,443,60901,6,66,0,2026-08-13T16:44:29.007129
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:29.007196
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:29.007243
10.100.102.12,134.224.4.171,61274,443,6,290,0,2026-08-13T16:44:29.007259
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:29.007270
134.224.4.171,10.100.102.12,443,61274,6,268,0,2026-08-13T16:44:29.007281
10.100.102.12,134.224.4.171,61274,443,6,66,0,2026-08-13T16:44:29.007291
13.224.245.16,10.100.102.12,443,61351,6,105,0,2026-08-13T16:44:29.007346
10.100.102.12,13.224.245.16,61351,443,6,66,0,2026-08-13T16:44:29.007358
10.100.102.12,13.224.245.16,61351,443,6,66,0,2026-08-13T16:44:29.007368
13.224.245.16,10.100.102.12,443,61351,6,66,0,2026-08-13T16:44:29.007378
10.100.102.12,13.224.245.16,61351,443,6,66,0,2026-08-13T16:44:29.007388
13.224.245.16,10.100.102.12,443,61351,6,66,0,2026-08-13T16:44:29.007397
93.123.102.190,10.100.102.12,443,60907,6,1506,0,2026-08-13T16:44:29.007407
93.123.102.190,10.100.102.12,443,60907,6,393,0,2026-08-13T16:44:29.007416
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:29.007425
93.123.102.190,10.100.102.12,443,60907,6,231,0,2026-08-13T16:44:29.007435
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:29.007457
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:29.007482
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:29.007492
10.100.102.12,134.224.4.171,61274,443,6,54,0,2026-08-13T16:44:29.007510
93.123.102.190,10.100.102.12,443,60907,6,248,0,2026-08-13T16:44:30.007934
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:30.007989
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:30.008002
134.224.4.171,10.100.102.12,443,61274,6,66,0,2026-08-13T16:44:30.008013
31.13.86.51,10.100.102.12,443,62137,17,90,0,2026-08-13T16:44:30.008023
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:30.008049
10.100.102.12,4.150.223.107,61369,443,6,184,0,2026-08-13T16:44:30.008113
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008151
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008205
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008218
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008229
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008239
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008249
10.100.102.12,4.150.223.107,61369,443,6,1334,0,2026-08-13T16:44:30.008259
10.100.102.12,4.150.223.107,61369,443,6,1004,0,2026-08-13T16:44:30.008269
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:30.008279
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T16:44:30.008316
93.123.102.190,10.100.102.12,443,60907,6,247,0,2026-08-13T16:44:30.008327
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:30.008336
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:30.008346
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:30.008356
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:30.008365
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:30.008381
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:30.008392
4.150.223.107,10.100.102.12,443,61369,6,165,0,2026-08-13T16:44:30.008402
10.100.102.12,4.150.223.107,61369,443,6,66,0,2026-08-13T16:44:30.008411
10.100.102.12,4.150.223.107,61369,443,6,101,0,2026-08-13T16:44:30.008430
93.123.102.190,10.100.102.12,443,60907,6,533,0,2026-08-13T16:44:30.008467
4.150.223.107,10.100.102.12,443,61369,6,66,0,2026-08-13T16:44:30.008483
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:30.008493
93.123.102.190,10.100.102.12,443,60907,6,1330,0,2026-08-13T16:44:30.008504
10.100.102.12,93.123.102.190,60907,443,6,66,0,2026-08-13T16:44:30.008517
10.100.102.12,93.123.102.190,60907,443,6,54,0,2026-08-13T16:44:31.008912
10.100.102.12,31.13.86.51,62137,443,17,71,0,2026-08-13T16:44:31.009037
10.100.102.12,10.100.102.1,49572,53,17,84,0,2026-08-13T16:44:31.009050
10.100.102.12,10.100.102.1,47376,53,17,84,0,2026-08-13T16:44:31.009078
10.100.102.1,10.100.102.12,53,49572,17,141,0,2026-08-13T16:44:31.009101
10.100.102.1,10.100.102.12,53,47376,17,100,0,2026-08-13T16:44:31.009113
10.100.102.12,142.250.75.78,61124,443,17,1292,0,2026-08-13T16:44:31.009122
10.100.102.12,142.250.75.78,61124,443,17,1292,0,2026-08-13T16:44:31.009132
10.100.102.12,142.250.75.78,61124,443,17,118,0,2026-08-13T16:44:31.009142
142.250.75.78,10.100.102.12,443,61124,17,82,0,2026-08-13T16:44:31.009151
142.250.75.78,10.100.102.12,443,61124,17,1292,0,2026-08-13T16:44:31.009161
93.123.102.190,10.100.102.12,443,60907,6,66,0,2026-08-13T16:44:31.009170
10.100.102.12,142.250.75.46,52785,443,17,1292,0,2026-08-13T16:44:31.009180
10.100.102.12,142.250.75.46,52785,443,17,1292,0,2026-08-13T16:44:31.009189
10.100.102.12,142.250.75.46,52785,443,17,117,0,2026-08-13T16:44:31.009207
10.100.102.12,142.250.75.78,61124,443,17,1292,0,2026-08-13T16:44:31.009217
142.250.75.46,10.100.102.12,443,52785,17,82,0,2026-08-13T16:44:31.009231
142.250.75.46,10.100.102.12,443,52785,17,1292,0,2026-08-13T16:44:31.009242
142.250.75.78,10.100.102.12,443,61124,17,1292,0,2026-08-13T16:44:31.009252
10.100.102.12,142.250.75.46,52785,443,17,1292,0,2026-08-13T16:44:31.009261
142.250.75.46,10.100.102.12,443,52785,17,1292,0,2026-08-13T16:44:31.009270
10.100.102.12,142.250.75.78,61124,443,17,1292,0,2026-08-13T16:44:31.009280
142.250.75.78,10.100.102.12,443,61124,17,1292,0,2026-08-13T16:44:31.009289
10.100.102.12,142.250.75.46,52785,443,17,1292,0,2026-08-13T16:44:31.009298
142.250.75.46,10.100.102.12,443,52785,17,1292,0,2026-08-13T16:44:31.009316
10.100.102.12,142.250.75.78,61124,443,17,1292,0,2026-08-13T16:44:31.009326
142.250.75.78,10.100.102.12,443,61124,17,1292,0,2026-08-13T16:44:31.009335
142.250.75.78,10.100.102.12,443,61124,17,1292,0,2026-08-13T16:44:31.009344
142.250.75.78,10.100.102.12,443,61124,17,327,0,2026-08-13T16:44:31.009353
142.250.75.78,10.100.102.12,443,61124,17,1004,0,2026-08-13T16:44:31.009368
142.250.75.78,10.100.102.12,443,61124,17,67,0,2026-08-13T16:44:31.009378
10.100.102.12,142.250.75.78,61124,443,17,120,0,2026-08-13T16:44:31.009387
10.100.102.12,142.250.75.78,61124,443,17,73,0,2026-08-13T16:44:31.009397
10.100.102.12,142.250.75.78,61124,443,17,1288,0,2026-08-13T16:44:31.009406
